season,week,ftn_game_id,nflverse_game_id,ftn_play_id,nflverse_play_id,source
2025,1,6734,2025_01_DAL_PHI,1106026,40,official
2025,1,6734,2025_01_DAL_PHI,1106027,71,official
2025,1,6734,2025_01_DAL_PHI,1106028,112,official
2025,1,6734,2025_01_DAL_PHI,1106029,141,official
2025,1,6734,2025_01_DAL_PHI,1106030,166,official
2025,1,6734,2025_01_DAL_PHI,1106031,188,official
2025,1,6734,2025_01_DAL_PHI,1106032,213,official
2025,1,6734,2025_01_DAL_PHI,1106033,247,official
2025,1,6734,2025_01_DAL_PHI,1106034,270,official
2025,1,6734,2025_01_DAL_PHI,1106035,285,official
2025,1,6734,2025_01_DAL_PHI,1106036,330,official
2025,1,6734,2025_01_DAL_PHI,1106037,360,official
2025,1,6734,2025_01_DAL_PHI,1106038,382,official
2025,1,6734,2025_01_DAL_PHI,1106039,404,official
2025,1,6734,2025_01_DAL_PHI,1106040,426,official
2025,1,6734,2025_01_DAL_PHI,1106041,456,official
2025,1,6734,2025_01_DAL_PHI,1106042,478,official
2025,1,6734,2025_01_DAL_PHI,1106043,503,official
2025,1,6734,2025_01_DAL_PHI,1106044,525,official
2025,1,6734,2025_01_DAL_PHI,1106045,547,official
2025,1,6734,2025_01_DAL_PHI,1106046,570,official
2025,1,6734,2025_01_DAL_PHI,1106047,585,official
2025,1,6734,2025_01_DAL_PHI,1106048,626,official
2025,1,6734,2025_01_DAL_PHI,1106049,648,official
2025,1,6734,2025_01_DAL_PHI,1106050,673,official
2025,1,6734,2025_01_DAL_PHI,1106051,695,official
2025,1,6734,2025_01_DAL_PHI,1106052,717,official
2025,1,6734,2025_01_DAL_PHI,1106053,742,official
2025,1,6734,2025_01_DAL_PHI,1106054,778,official
2025,1,6734,2025_01_DAL_PHI,1106055,803,official
2025,1,6734,2025_01_DAL_PHI,1106056,842,official
2025,1,6734,2025_01_DAL_PHI,1106057,865,official
2025,1,6734,2025_01_DAL_PHI,1106058,907,official
2025,1,6734,2025_01_DAL_PHI,1106059,930,official
2025,1,6734,2025_01_DAL_PHI,1106060,945,official
2025,1,6734,2025_01_DAL_PHI,1106061,974,official
2025,1,6734,2025_01_DAL_PHI,1106062,996,official
2025,1,6734,2025_01_DAL_PHI,1106063,1021,official
2025,1,6734,2025_01_DAL_PHI,1106064,1043,official
2025,1,6734,2025_01_DAL_PHI,1106065,1068,official
2025,1,6734,2025_01_DAL_PHI,1106066,1093,official
2025,1,6734,2025_01_DAL_PHI,1106067,1123,official
2025,1,6734,2025_01_DAL_PHI,1106068,1145,official
2025,1,6734,2025_01_DAL_PHI,1106069,1167,official
2025,1,6734,2025_01_DAL_PHI,1106070,1189,official
2025,1,6734,2025_01_DAL_PHI,1106071,1211,official
2025,1,6734,2025_01_DAL_PHI,1106072,1233,official
2025,1,6734,2025_01_DAL_PHI,1106073,1256,official
2025,1,6734,2025_01_DAL_PHI,1106074,1271,official
2025,1,6734,2025_01_DAL_PHI,1106075,1301,official
2025,1,6734,2025_01_DAL_PHI,1106076,1326,official
2025,1,6734,2025_01_DAL_PHI,1106077,1368,official
2025,1,6734,2025_01_DAL_PHI,1106078,1356,official
2025,1,6734,2025_01_DAL_PHI,1106079,1396,official
2025,1,6734,2025_01_DAL_PHI,1106080,1418,official
2025,1,6734,2025_01_DAL_PHI,1106081,1440,official
2025,1,6734,2025_01_DAL_PHI,1106082,1462,official
2025,1,6734,2025_01_DAL_PHI,1106083,1485,official
2025,1,6734,2025_01_DAL_PHI,1106084,1508,official
2025,1,6734,2025_01_DAL_PHI,1106085,1531,official
2025,1,6734,2025_01_DAL_PHI,1106086,1551,official
2025,1,6734,2025_01_DAL_PHI,1106087,1581,official
2025,1,6734,2025_01_DAL_PHI,1106088,1603,official
2025,1,6734,2025_01_DAL_PHI,1106089,1647,official
2025,1,6734,2025_01_DAL_PHI,1106090,1672,official
2025,1,6734,2025_01_DAL_PHI,1106091,1695,official
2025,1,6734,2025_01_DAL_PHI,1106092,1725,official
2025,1,6734,2025_01_DAL_PHI,1106093,1750,official
2025,1,6734,2025_01_DAL_PHI,1106094,1782,official
2025,1,6734,2025_01_DAL_PHI,1106095,1805,official
2025,1,6734,2025_01_DAL_PHI,1106096,1820,official
2025,1,6734,2025_01_DAL_PHI,1106097,1863,official
2025,1,6734,2025_01_DAL_PHI,1106098,1897,official
2025,1,6734,2025_01_DAL_PHI,1106099,1933,official
2025,1,6734,2025_01_DAL_PHI,1106100,1970,official
2025,1,6734,2025_01_DAL_PHI,1106101,1958,official
2025,1,6734,2025_01_DAL_PHI,1106102,1995,official
2025,1,6734,2025_01_DAL_PHI,1106103,2032,official
2025,1,6734,2025_01_DAL_PHI,1106104,2048,official
2025,1,6734,2025_01_DAL_PHI,1106105,2020,official
2025,1,6734,2025_01_DAL_PHI,1106106,2068,official
2025,1,6734,2025_01_DAL_PHI,1106107,2109,official
2025,1,6734,2025_01_DAL_PHI,1106108,2091,official
2025,1,6734,2025_01_DAL_PHI,1106109,2136,official
2025,1,6734,2025_01_DAL_PHI,1106110,2164,official
2025,1,6734,2025_01_DAL_PHI,1106111,2189,official
2025,1,6734,2025_01_DAL_PHI,1106112,2219,official
2025,1,6734,2025_01_DAL_PHI,1106113,2244,official
2025,1,6734,2025_01_DAL_PHI,1106114,2266,official
2025,1,6734,2025_01_DAL_PHI,1106115,2288,official
2025,1,6734,2025_01_DAL_PHI,1106116,2310,official
2025,1,6734,2025_01_DAL_PHI,1106117,2332,official
2025,1,6734,2025_01_DAL_PHI,1106118,2352,official
2025,1,6734,2025_01_DAL_PHI,1106119,2377,official
2025,1,6734,2025_01_DAL_PHI,1106120,2397,official
2025,1,6734,2025_01_DAL_PHI,1106121,2432,official
2025,1,6734,2025_01_DAL_PHI,1106122,2454,official
2025,1,6734,2025_01_DAL_PHI,1106123,2476,official
2025,1,6734,2025_01_DAL_PHI,1106124,2498,official
2025,1,6734,2025_01_DAL_PHI,1106125,2524,official
2025,1,6734,2025_01_DAL_PHI,1106126,2553,official
2025,1,6734,2025_01_DAL_PHI,1106127,2586,official
2025,1,6734,2025_01_DAL_PHI,1106128,2609,official
2025,1,6734,2025_01_DAL_PHI,1106129,2632,official
2025,1,6734,2025_01_DAL_PHI,1106130,2666,official
2025,1,6734,2025_01_DAL_PHI,1106131,2758,official
2025,1,6734,2025_01_DAL_PHI,1106132,2780,official
2025,1,6734,2025_01_DAL_PHI,1106133,2803,official
2025,1,6734,2025_01_DAL_PHI,1106134,2825,official
2025,1,6734,2025_01_DAL_PHI,1106135,2845,official
2025,1,6734,2025_01_DAL_PHI,1106136,2867,official
2025,1,6734,2025_01_DAL_PHI,1106137,2892,official
2025,1,6734,2025_01_DAL_PHI,1106138,2917,official
2025,1,6734,2025_01_DAL_PHI,1106139,2939,official
2025,1,6734,2025_01_DAL_PHI,1106140,2984,official
2025,1,6734,2025_01_DAL_PHI,1106141,3007,official
2025,1,6734,2025_01_DAL_PHI,1106142,3027,official
2025,1,6734,2025_01_DAL_PHI,1106143,3052,official
2025,1,6734,2025_01_DAL_PHI,1106144,3074,official
2025,1,6734,2025_01_DAL_PHI,1106145,3101,official
2025,1,6734,2025_01_DAL_PHI,1106146,3125,official
2025,1,6734,2025_01_DAL_PHI,1106147,3147,official
2025,1,6734,2025_01_DAL_PHI,1106148,3169,official
2025,1,6734,2025_01_DAL_PHI,1106149,3191,official
2025,1,6734,2025_01_DAL_PHI,1106150,3219,official
2025,1,6734,2025_01_DAL_PHI,1106151,3244,official
2025,1,6734,2025_01_DAL_PHI,1106152,3278,official
2025,1,6734,2025_01_DAL_PHI,1106153,3266,official
2025,1,6734,2025_01_DAL_PHI,1106154,3296,official
2025,1,6734,2025_01_DAL_PHI,1106155,3321,official
2025,1,6734,2025_01_DAL_PHI,1106156,3345,official
2025,1,6734,2025_01_DAL_PHI,1106157,3364,official
2025,1,6734,2025_01_DAL_PHI,1106158,3399,official
2025,1,6734,2025_01_DAL_PHI,1106159,3425,official
2025,1,6734,2025_01_DAL_PHI,1106160,3451,official
2025,1,6734,2025_01_DAL_PHI,1106161,3481,official
2025,1,6734,2025_01_DAL_PHI,1106162,3501,official
2025,1,6734,2025_01_DAL_PHI,1106163,3530,official
2025,1,6734,2025_01_DAL_PHI,1106164,3562,official
2025,1,6734,2025_01_DAL_PHI,1106165,3587,official
2025,1,6734,2025_01_DAL_PHI,1106166,3606,official
2025,1,6734,2025_01_DAL_PHI,1106167,3643,official
2025,1,6734,2025_01_DAL_PHI,1106168,3671,official
2025,1,6734,2025_01_DAL_PHI,1106169,3701,official
2025,1,6734,2025_01_DAL_PHI,1106170,3724,official
2025,1,6734,2025_01_DAL_PHI,1106171,3747,official
2025,1,6734,2025_01_DAL_PHI,1106172,3772,official
2025,1,6734,2025_01_DAL_PHI,1106173,3802,official
2025,1,6734,2025_01_DAL_PHI,1106174,3836,official
2025,1,6734,2025_01_DAL_PHI,1106175,3824,official
2025,1,6734,2025_01_DAL_PHI,1106176,3873,official
2025,1,6734,2025_01_DAL_PHI,1106177,3861,official
2025,1,6734,2025_01_DAL_PHI,1106178,3907,official
2025,1,6734,2025_01_DAL_PHI,1106179,3895,official
2025,1,6734,2025_01_DAL_PHI,1106180,3924,official
2025,1,6734,2025_01_DAL_PHI,1106181,3946,official
2025,1,6735,2025_01_KC_LAC,1106182,40,official
2025,1,6735,2025_01_KC_LAC,1106183,79,official
2025,1,6735,2025_01_KC_LAC,1106184,101,official
2025,1,6735,2025_01_KC_LAC,1106185,123,official
2025,1,6735,2025_01_KC_LAC,1106186,146,official
2025,1,6735,2025_01_KC_LAC,1106187,171,official
2025,1,6735,2025_01_KC_LAC,1106188,193,official
2025,1,6735,2025_01_KC_LAC,1106189,223,official
2025,1,6735,2025_01_KC_LAC,1106190,248,official
2025,1,6735,2025_01_KC_LAC,1106191,270,official
2025,1,6735,2025_01_KC_LAC,1106192,292,official
2025,1,6735,2025_01_KC_LAC,1106193,312,official
2025,1,6735,2025_01_KC_LAC,1106194,346,official
2025,1,6735,2025_01_KC_LAC,1106195,388,official
2025,1,6735,2025_01_KC_LAC,1106196,403,official
2025,1,6735,2025_01_KC_LAC,1106197,427,official
2025,1,6735,2025_01_KC_LAC,1106198,454,official
2025,1,6735,2025_01_KC_LAC,1106199,476,official
2025,1,6735,2025_01_KC_LAC,1106200,501,official
2025,1,6735,2025_01_KC_LAC,1106201,525,official
2025,1,6735,2025_01_KC_LAC,1106202,550,official
2025,1,6735,2025_01_KC_LAC,1106203,585,official
2025,1,6735,2025_01_KC_LAC,1106204,573,official
2025,1,6735,2025_01_KC_LAC,1106205,603,official
2025,1,6735,2025_01_KC_LAC,1106206,623,official
2025,1,6735,2025_01_KC_LAC,1106207,653,official
2025,1,6735,2025_01_KC_LAC,1106208,678,official
2025,1,6735,2025_01_KC_LAC,1106209,700,official
2025,1,6735,2025_01_KC_LAC,1106210,726,official
2025,1,6735,2025_01_KC_LAC,1106211,756,official
2025,1,6735,2025_01_KC_LAC,1106212,778,official
2025,1,6735,2025_01_KC_LAC,1106213,801,official
2025,1,6735,2025_01_KC_LAC,1106214,821,official
2025,1,6735,2025_01_KC_LAC,1106215,866,official
2025,1,6735,2025_01_KC_LAC,1106216,889,official
2025,1,6735,2025_01_KC_LAC,1106217,911,official
2025,1,6735,2025_01_KC_LAC,1106218,936,official
2025,1,6735,2025_01_KC_LAC,1106219,968,official
2025,1,6735,2025_01_KC_LAC,1106220,1001,official
2025,1,6735,2025_01_KC_LAC,1106221,1059,official
2025,1,6735,2025_01_KC_LAC,1106222,1084,official
2025,1,6735,2025_01_KC_LAC,1106223,1107,official
2025,1,6735,2025_01_KC_LAC,1106224,1132,official
2025,1,6735,2025_01_KC_LAC,1106225,1163,official
2025,1,6735,2025_01_KC_LAC,1106226,1193,official
2025,1,6735,2025_01_KC_LAC,1106227,1218,official
2025,1,6735,2025_01_KC_LAC,1106228,1241,official
2025,1,6735,2025_01_KC_LAC,1106229,1266,official
2025,1,6735,2025_01_KC_LAC,1106230,1290,official
2025,1,6735,2025_01_KC_LAC,1106231,1312,official
2025,1,6735,2025_01_KC_LAC,1106232,1342,official
2025,1,6735,2025_01_KC_LAC,1106233,1369,official
2025,1,6735,2025_01_KC_LAC,1106234,1394,official
2025,1,6735,2025_01_KC_LAC,1106235,1445,official
2025,1,6735,2025_01_KC_LAC,1106236,1433,official
2025,1,6735,2025_01_KC_LAC,1106237,1485,official
2025,1,6735,2025_01_KC_LAC,1106238,1518,official
2025,1,6735,2025_01_KC_LAC,1106239,1543,official
2025,1,6735,2025_01_KC_LAC,1106240,1565,official
2025,1,6735,2025_01_KC_LAC,1106241,1588,official
2025,1,6735,2025_01_KC_LAC,1106242,1613,official
2025,1,6735,2025_01_KC_LAC,1106243,1633,official
2025,1,6735,2025_01_KC_LAC,1106244,1653,official
2025,1,6735,2025_01_KC_LAC,1106245,1677,official
2025,1,6735,2025_01_KC_LAC,1106246,1699,official
2025,1,6735,2025_01_KC_LAC,1106247,1722,official
2025,1,6735,2025_01_KC_LAC,1106248,1747,official
2025,1,6735,2025_01_KC_LAC,1106249,1769,official
2025,1,6735,2025_01_KC_LAC,1106250,1794,official
2025,1,6735,2025_01_KC_LAC,1106251,1824,official
2025,1,6735,2025_01_KC_LAC,1106252,1858,official
2025,1,6735,2025_01_KC_LAC,1106253,1846,official
2025,1,6735,2025_01_KC_LAC,1106254,1890,official
2025,1,6735,2025_01_KC_LAC,1106255,1878,official
2025,1,6735,2025_01_KC_LAC,1106256,1907,official
2025,1,6735,2025_01_KC_LAC,1106257,1931,official
2025,1,6735,2025_01_KC_LAC,1106258,1954,official
2025,1,6735,2025_01_KC_LAC,1106259,1988,official
2025,1,6735,2025_01_KC_LAC,1106260,2008,official
2025,1,6735,2025_01_KC_LAC,1106261,2038,official
2025,1,6735,2025_01_KC_LAC,1106262,2063,official
2025,1,6735,2025_01_KC_LAC,1106263,2086,official
2025,1,6735,2025_01_KC_LAC,1106264,2109,official
2025,1,6735,2025_01_KC_LAC,1106265,2133,official
2025,1,6735,2025_01_KC_LAC,1106266,2157,official
2025,1,6735,2025_01_KC_LAC,1106267,2182,official
2025,1,6735,2025_01_KC_LAC,1106268,2220,official
2025,1,6735,2025_01_KC_LAC,1106269,2243,official
2025,1,6735,2025_01_KC_LAC,1106270,2265,official
2025,1,6735,2025_01_KC_LAC,1106271,2288,official
2025,1,6735,2025_01_KC_LAC,1106272,2322,official
2025,1,6735,2025_01_KC_LAC,1106273,2353,official
2025,1,6735,2025_01_KC_LAC,1106274,2387,official
2025,1,6735,2025_01_KC_LAC,1106275,2420,official
2025,1,6735,2025_01_KC_LAC,1106276,2445,official
2025,1,6735,2025_01_KC_LAC,1106277,2467,official
2025,1,6735,2025_01_KC_LAC,1106278,2497,official
2025,1,6735,2025_01_KC_LAC,1106279,2522,official
2025,1,6735,2025_01_KC_LAC,1106280,2546,official
2025,1,6735,2025_01_KC_LAC,1106281,2569,official
2025,1,6735,2025_01_KC_LAC,1106282,2596,official
2025,1,6735,2025_01_KC_LAC,1106283,2621,official
2025,1,6735,2025_01_KC_LAC,1106284,2646,official
2025,1,6735,2025_01_KC_LAC,1106285,2679,official
2025,1,6735,2025_01_KC_LAC,1106286,2702,official
2025,1,6735,2025_01_KC_LAC,1106287,2717,official
2025,1,6735,2025_01_KC_LAC,1106288,2747,official
2025,1,6735,2025_01_KC_LAC,1106289,2769,official
2025,1,6735,2025_01_KC_LAC,1106290,2789,official
2025,1,6735,2025_01_KC_LAC,1106291,2814,official
2025,1,6735,2025_01_KC_LAC,1106292,2839,official
2025,1,6735,2025_01_KC_LAC,1106293,2870,official
2025,1,6735,2025_01_KC_LAC,1106294,2892,official
2025,1,6735,2025_01_KC_LAC,1106295,2917,official
2025,1,6735,2025_01_KC_LAC,1106296,2942,official
2025,1,6735,2025_01_KC_LAC,1106297,2964,official
2025,1,6735,2025_01_KC_LAC,1106298,2986,official
2025,1,6735,2025_01_KC_LAC,1106299,3008,official
2025,1,6735,2025_01_KC_LAC,1106300,3034,official
2025,1,6735,2025_01_KC_LAC,1106301,3067,official
2025,1,6735,2025_01_KC_LAC,1106302,3082,official
2025,1,6735,2025_01_KC_LAC,1106303,3113,official
2025,1,6735,2025_01_KC_LAC,1106304,3155,official
2025,1,6735,2025_01_KC_LAC,1106305,3180,official
2025,1,6735,2025_01_KC_LAC,1106306,3205,official
2025,1,6735,2025_01_KC_LAC,1106307,3227,official
2025,1,6735,2025_01_KC_LAC,1106308,3252,official
2025,1,6735,2025_01_KC_LAC,1106309,3274,official
2025,1,6735,2025_01_KC_LAC,1106310,3300,official
2025,1,6735,2025_01_KC_LAC,1106311,3313,official
2025,1,6735,2025_01_KC_LAC,1106312,3343,official
2025,1,6735,2025_01_KC_LAC,1106313,3368,official
2025,1,6735,2025_01_KC_LAC,1106314,3396,official
2025,1,6735,2025_01_KC_LAC,1106315,3418,official
2025,1,6735,2025_01_KC_LAC,1106316,3443,official
2025,1,6735,2025_01_KC_LAC,1106317,3468,official
2025,1,6735,2025_01_KC_LAC,1106318,3498,official
2025,1,6735,2025_01_KC_LAC,1106319,3523,official
2025,1,6735,2025_01_KC_LAC,1106320,3548,official
2025,1,6735,2025_01_KC_LAC,1106321,3570,official
2025,1,6735,2025_01_KC_LAC,1106322,3594,official
2025,1,6735,2025_01_KC_LAC,1106323,3631,official
2025,1,6735,2025_01_KC_LAC,1106324,3646,official
2025,1,6735,2025_01_KC_LAC,1106325,3676,official
2025,1,6735,2025_01_KC_LAC,1106326,3703,official
2025,1,6735,2025_01_KC_LAC,1106327,3728,official
2025,1,6735,2025_01_KC_LAC,1106328,3758,official
2025,1,6735,2025_01_KC_LAC,1106329,3783,official
2025,1,6735,2025_01_KC_LAC,1106330,3806,official
2025,1,6735,2025_01_KC_LAC,1106331,3831,official
2025,1,6735,2025_01_KC_LAC,1106332,3854,official
2025,1,6735,2025_01_KC_LAC,1106333,3877,official
2025,1,6735,2025_01_KC_LAC,1106334,3900,official
2025,1,6735,2025_01_KC_LAC,1106335,3920,official
2025,1,6735,2025_01_KC_LAC,1106336,3944,official
2025,1,6735,2025_01_KC_LAC,1106337,3981,official
2025,1,6735,2025_01_KC_LAC,1106338,3969,official
2025,1,6735,2025_01_KC_LAC,1106339,4010,official
2025,1,6735,2025_01_KC_LAC,1106340,3998,official
2025,1,6735,2025_01_KC_LAC,1106341,4037,official
2025,1,6735,2025_01_KC_LAC,1106342,4025,official
2025,1,6735,2025_01_KC_LAC,1106343,4054,official
2025,1,6735,2025_01_KC_LAC,1106344,4083,official
2025,1,6735,2025_01_KC_LAC,1106345,4105,official
2025,1,6736,2025_01_TB_ATL,1106346,40,official
2025,1,6736,2025_01_TB_ATL,1106347,63,official
2025,1,6736,2025_01_TB_ATL,1106348,88,official
2025,1,6736,2025_01_TB_ATL,1106349,110,official
2025,1,6736,2025_01_TB_ATL,1106350,136,official
2025,1,6736,2025_01_TB_ATL,1106351,151,official
2025,1,6736,2025_01_TB_ATL,1106352,188,official
2025,1,6736,2025_01_TB_ATL,1106353,211,official
2025,1,6736,2025_01_TB_ATL,1106354,233,official
2025,1,6736,2025_01_TB_ATL,1106355,256,official
2025,1,6736,2025_01_TB_ATL,1106356,276,official
2025,1,6736,2025_01_TB_ATL,1106357,316,official
2025,1,6736,2025_01_TB_ATL,1106358,339,official
2025,1,6736,2025_01_TB_ATL,1106359,377,official
2025,1,6736,2025_01_TB_ATL,1106360,402,official
2025,1,6736,2025_01_TB_ATL,1106361,427,official
2025,1,6736,2025_01_TB_ATL,1106362,457,official
2025,1,6736,2025_01_TB_ATL,1106363,479,official
2025,1,6736,2025_01_TB_ATL,1106364,501,official
2025,1,6736,2025_01_TB_ATL,1106365,526,official
2025,1,6736,2025_01_TB_ATL,1106366,546,official
2025,1,6736,2025_01_TB_ATL,1106367,581,official
2025,1,6736,2025_01_TB_ATL,1106368,604,official
2025,1,6736,2025_01_TB_ATL,1106369,626,official
2025,1,6736,2025_01_TB_ATL,1106370,652,official
2025,1,6736,2025_01_TB_ATL,1106371,681,official
2025,1,6736,2025_01_TB_ATL,1106372,703,official
2025,1,6736,2025_01_TB_ATL,1106373,726,official
2025,1,6736,2025_01_TB_ATL,1106374,745,official
2025,1,6736,2025_01_TB_ATL,1106375,768,official
2025,1,6736,2025_01_TB_ATL,1106376,790,official
2025,1,6736,2025_01_TB_ATL,1106377,815,official
2025,1,6736,2025_01_TB_ATL,1106378,837,official
2025,1,6736,2025_01_TB_ATL,1106379,860,official
2025,1,6736,2025_01_TB_ATL,1106380,882,official
2025,1,6736,2025_01_TB_ATL,1106381,927,official
2025,1,6736,2025_01_TB_ATL,1106382,965,official
2025,1,6736,2025_01_TB_ATL,1106383,998,official
2025,1,6736,2025_01_TB_ATL,1106384,1023,official
2025,1,6736,2025_01_TB_ATL,1106385,1045,official
2025,1,6736,2025_01_TB_ATL,1106386,1072,official
2025,1,6736,2025_01_TB_ATL,1106387,1094,official
2025,1,6736,2025_01_TB_ATL,1106388,1116,official
2025,1,6736,2025_01_TB_ATL,1106389,1138,official
2025,1,6736,2025_01_TB_ATL,1106390,1161,official
2025,1,6736,2025_01_TB_ATL,1106391,1181,official
2025,1,6736,2025_01_TB_ATL,1106392,1211,official
2025,1,6736,2025_01_TB_ATL,1106393,1242,official
2025,1,6736,2025_01_TB_ATL,1106394,1265,official
2025,1,6736,2025_01_TB_ATL,1106395,1290,official
2025,1,6736,2025_01_TB_ATL,1106396,1325,official
2025,1,6736,2025_01_TB_ATL,1106397,1313,official
2025,1,6736,2025_01_TB_ATL,1106398,1342,official
2025,1,6736,2025_01_TB_ATL,1106399,1371,official
2025,1,6736,2025_01_TB_ATL,1106400,1406,official
2025,1,6736,2025_01_TB_ATL,1106401,1431,official
2025,1,6736,2025_01_TB_ATL,1106402,1454,official
2025,1,6736,2025_01_TB_ATL,1106403,1480,official
2025,1,6736,2025_01_TB_ATL,1106404,1495,official
2025,1,6736,2025_01_TB_ATL,1106405,1537,official
2025,1,6736,2025_01_TB_ATL,1106406,1525,official
2025,1,6736,2025_01_TB_ATL,1106407,1557,official
2025,1,6736,2025_01_TB_ATL,1106408,1598,official
2025,1,6736,2025_01_TB_ATL,1106409,1620,official
2025,1,6736,2025_01_TB_ATL,1106410,1642,official
2025,1,6736,2025_01_TB_ATL,1106411,1667,official
2025,1,6736,2025_01_TB_ATL,1106412,1689,official
2025,1,6736,2025_01_TB_ATL,1106413,1712,official
2025,1,6736,2025_01_TB_ATL,1106414,1734,official
2025,1,6736,2025_01_TB_ATL,1106415,1763,official
2025,1,6736,2025_01_TB_ATL,1106416,1800,official
2025,1,6736,2025_01_TB_ATL,1106417,1788,official
2025,1,6736,2025_01_TB_ATL,1106418,1832,official
2025,1,6736,2025_01_TB_ATL,1106419,1820,official
2025,1,6736,2025_01_TB_ATL,1106420,1850,official
2025,1,6736,2025_01_TB_ATL,1106421,1870,official
2025,1,6736,2025_01_TB_ATL,1106422,1893,official
2025,1,6736,2025_01_TB_ATL,1106423,1918,official
2025,1,6736,2025_01_TB_ATL,1106424,1941,official
2025,1,6736,2025_01_TB_ATL,1106425,1973,official
2025,1,6736,2025_01_TB_ATL,1106426,1961,official
2025,1,6736,2025_01_TB_ATL,1106427,1994,official
2025,1,6736,2025_01_TB_ATL,1106428,2017,official
2025,1,6736,2025_01_TB_ATL,1106429,2059,official
2025,1,6736,2025_01_TB_ATL,1106430,2076,official
2025,1,6736,2025_01_TB_ATL,1106431,2098,official
2025,1,6736,2025_01_TB_ATL,1106432,2123,official
2025,1,6736,2025_01_TB_ATL,1106433,2146,official
2025,1,6736,2025_01_TB_ATL,1106434,2171,official
2025,1,6736,2025_01_TB_ATL,1106435,2193,official
2025,1,6736,2025_01_TB_ATL,1106436,2235,official
2025,1,6736,2025_01_TB_ATL,1106437,2218,official
2025,1,6736,2025_01_TB_ATL,1106438,2300,official
2025,1,6736,2025_01_TB_ATL,1106439,2322,official
2025,1,6736,2025_01_TB_ATL,1106440,2362,official
2025,1,6736,2025_01_TB_ATL,1106441,2392,official
2025,1,6736,2025_01_TB_ATL,1106442,2428,official
2025,1,6736,2025_01_TB_ATL,1106443,2451,official
2025,1,6736,2025_01_TB_ATL,1106444,2474,official
2025,1,6736,2025_01_TB_ATL,1106445,2500,official
2025,1,6736,2025_01_TB_ATL,1106446,2522,official
2025,1,6736,2025_01_TB_ATL,1106447,2545,official
2025,1,6736,2025_01_TB_ATL,1106448,2567,official
2025,1,6736,2025_01_TB_ATL,1106449,2589,official
2025,1,6736,2025_01_TB_ATL,1106450,2615,official
2025,1,6736,2025_01_TB_ATL,1106451,2630,official
2025,1,6736,2025_01_TB_ATL,1106452,2660,official
2025,1,6736,2025_01_TB_ATL,1106453,2683,official
2025,1,6736,2025_01_TB_ATL,1106454,2707,official
2025,1,6736,2025_01_TB_ATL,1106455,2737,official
2025,1,6736,2025_01_TB_ATL,1106456,2762,official
2025,1,6736,2025_01_TB_ATL,1106457,2787,official
2025,1,6736,2025_01_TB_ATL,1106458,2811,official
2025,1,6736,2025_01_TB_ATL,1106459,2833,official
2025,1,6736,2025_01_TB_ATL,1106460,2858,official
2025,1,6736,2025_01_TB_ATL,1106461,2883,official
2025,1,6736,2025_01_TB_ATL,1106462,2905,official
2025,1,6736,2025_01_TB_ATL,1106463,2927,official
2025,1,6736,2025_01_TB_ATL,1106464,2947,official
2025,1,6736,2025_01_TB_ATL,1106465,2974,official
2025,1,6736,2025_01_TB_ATL,1106466,2997,official
2025,1,6736,2025_01_TB_ATL,1106467,3039,official
2025,1,6736,2025_01_TB_ATL,1106468,3062,official
2025,1,6736,2025_01_TB_ATL,1106469,3084,official
2025,1,6736,2025_01_TB_ATL,1106470,3106,official
2025,1,6736,2025_01_TB_ATL,1106471,3131,official
2025,1,6736,2025_01_TB_ATL,1106472,3153,official
2025,1,6736,2025_01_TB_ATL,1106473,3178,official
2025,1,6736,2025_01_TB_ATL,1106474,3201,official
2025,1,6736,2025_01_TB_ATL,1106475,3224,official
2025,1,6736,2025_01_TB_ATL,1106476,3244,official
2025,1,6736,2025_01_TB_ATL,1106477,3273,official
2025,1,6736,2025_01_TB_ATL,1106478,3298,official
2025,1,6736,2025_01_TB_ATL,1106479,3333,official
2025,1,6736,2025_01_TB_ATL,1106480,3407,official
2025,1,6736,2025_01_TB_ATL,1106481,3429,official
2025,1,6736,2025_01_TB_ATL,1106482,3451,official
2025,1,6736,2025_01_TB_ATL,1106483,3476,official
2025,1,6736,2025_01_TB_ATL,1106484,3499,official
2025,1,6736,2025_01_TB_ATL,1106485,3535,official
2025,1,6736,2025_01_TB_ATL,1106486,3557,official
2025,1,6736,2025_01_TB_ATL,1106487,3582,official
2025,1,6736,2025_01_TB_ATL,1106488,3604,official
2025,1,6736,2025_01_TB_ATL,1106489,3629,official
2025,1,6736,2025_01_TB_ATL,1106490,3658,official
2025,1,6736,2025_01_TB_ATL,1106491,3745,official
2025,1,6736,2025_01_TB_ATL,1106492,3779,official
2025,1,6736,2025_01_TB_ATL,1106493,3767,official
2025,1,6736,2025_01_TB_ATL,1106494,3800,official
2025,1,6736,2025_01_TB_ATL,1106495,3823,official
2025,1,6736,2025_01_TB_ATL,1106496,3899,official
2025,1,6736,2025_01_TB_ATL,1106497,3922,official
2025,1,6736,2025_01_TB_ATL,1106498,3937,official
2025,1,6736,2025_01_TB_ATL,1106499,3960,official
2025,1,6736,2025_01_TB_ATL,1106500,3985,official
2025,1,6736,2025_01_TB_ATL,1106501,4017,official
2025,1,6736,2025_01_TB_ATL,1106502,4040,official
2025,1,6736,2025_01_TB_ATL,1106503,4065,official
2025,1,6736,2025_01_TB_ATL,1106504,4099,official
